..........................] - ETA: 6:01 - loss: 2.4862
26448/58608 [============>.................] - ETA: 3:37 - loss: 2.3932
26464/58608 [============>.................] - ETA: 3:37 - loss: 2.3932
26480/58608 [============>.................] - ETA: 3:37 - loss: 2.3934
26496/58608 [============>.................] - ETA: 3:37 - loss: 2.3934
26512/58608 [============>.................] - ETA: 3:37 - loss: 2.3934
26528/58608 [============>.................] - ETA: 3:37 - loss: 2.3940
26544/58608 [============>.................] - ETA: 3:37 - loss: 2.3939
26560/58608 [============>.................] - ETA: 3:37 - loss: 2.3940
26576/58608 [============>.................] - ETA: 3:37 - loss: 2.3936
26592/58608 [============>.................] - ETA: 3:36 - loss: 2.3940
26608/58608 [============>.................] - ETA: 3:36 - loss: 2.3941
26624/58608 [============>.................] - ETA: 3:36 - loss: 2.3940
26640/58608 [============>.................] - ETA: 3:36 - loss: 2.3941
26656/58608 [============>.................] - ETA: 3:36 - loss: 2.3940
26672/58608 [============>.................] - ETA: 3:36 - loss: 2.3937
26688/58608 [============>.................] - ETA: 3:36 - loss: 2.3937
26704/58608 [============>.................] - ETA: 3:36 - loss: 2.3934
26720/58608 [============>.................] - ETA: 3:36 - loss: 2.3930
26736/58608 [============>.................] - ETA: 3:35 - loss: 2.3930
26752/58608 [============>.................] - ETA: 3:35 - loss: 2.3929
26768/58608 [============>.................] - ETA: 3:35 - loss: 2.3933
26784/58608 [============>.................] - ETA: 3:35 - loss: 2.3931
26800/58608 [============>.................] - ETA: 3:35 - loss: 2.3930
26816/58608 [============>.................] - ETA: 3:35 - loss: 2.3928
26832/58608 [============>.................] - ETA: 3:35 - loss: 2.3929
26848/58608 [============>.................] - ETA: 3:35 - loss: 2.3929
26864/58608 [============>.................] - ETA: 3:35 - loss: 2.3928
26880/58608 [============>.................] - ETA: 3:35 - loss: 2.3928
26896/58608 [============>.................] - ETA: 3:34 - loss: 2.3927
26912/58608 [============>.................] - ETA: 3:34 - loss: 2.3928
26928/58608 [============>.................] - ETA: 3:34 - loss: 2.3931
26944/58608 [============>.................] - ETA: 3:34 - loss: 2.3933
26960/58608 [============>.................] - ETA: 3:34 - loss: 2.3936
26976/58608 [============>.................] - ETA: 3:34 - loss: 2.3934
26992/58608 [============>.................] - ETA: 3:34 - loss: 2.3933
27008/58608 [============>.................] - ETA: 3:34 - loss: 2.3933
27024/58608 [============>.................] - ETA: 3:34 - loss: 2.3933
27040/58608 [============>.................] - ETA: 3:33 - loss: 2.3932
27056/58608 [============>.................] - ETA: 3:33 - loss: 2.3934
27072/58608 [============>.................] - ETA: 3:33 - loss: 2.3932
27088/58608 [============>.................] - ETA: 3:33 - loss: 2.3934
27104/58608 [============>.................] - ETA: 3:33 - loss: 2.3936
27120/58608 [============>.................] - ETA: 3:33 - loss: 2.3939
27136/58608 [============>.................] - ETA: 3:33 - loss: 2.3939
27152/58608 [============>.................] - ETA: 3:33 - loss: 2.3938
27168/58608 [============>.................] - ETA: 3:33 - loss: 2.3941
27184/58608 [============>.................] - ETA: 3:32 - loss: 2.3946
27200/58608 [============>.................] - ETA: 3:32 - loss: 2.3947
27216/58608 [============>.................] - ETA: 3:32 - loss: 2.3947
27232/58608 [============>.................] - ETA: 3:32 - loss: 2.3946
27248/58608 [============>.................] - ETA: 3:32 - loss: 2.3942
27264/58608 [============>.................] - ETA: 3:32 - loss: 2.3943
27280/58608 [============>.................] - ETA: 3:32 - loss: 2.3944
27296/58608 [============>.................] - ETA: 3:32 - loss: 2.3945
27312/58608 [============>.................] - ETA: 3:32 - loss: 2.3944
27328/58608 [============>.................] - ETA: 3:31 - loss: 2.3946
27344/58608 [============>.................] - ETA: 3:31 - loss: 2.3946
27360/58608 [=============>................] - ETA: 3:31 - loss: 2.3950
27376/58608 [=============>................] - ETA: 3:31 - loss: 2.3949
27392/58608 [=============>................] - ETA: 3:31 - loss: 2.3950
27408/58608 [=============>................] - ETA: 3:31 - loss: 2.3950
27424/58608 [=============>................] - ETA: 3:31 - loss: 2.3947
27440/58608 [=============>................] - ETA: 3:31 - loss: 2.3949
27456/58608 [=============>................] - ETA: 3:31 - loss: 2.3950
27472/58608 [=============>................] - ETA: 3:30 - loss: 2.3953
27488/58608 [=============>................] - ETA: 3:30 - loss: 2.3953
27504/58608 [=============>................] - ETA: 3:30 - loss: 2.3956
27520/58608 [=============>................] - ETA: 3:30 - loss: 2.3958
27536/58608 [=============>................] - ETA: 3:30 - loss: 2.3957
27552/58608 [=============>................] - ETA: 3:30 - loss: 2.3956
27568/58608 [=============>................] - ETA: 3:30 - loss: 2.3957
27584/58608 [=============>................] - ETA: 3:30 - loss: 2.3956
27600/58608 [=============>................] - ETA: 3:30 - loss: 2.3957
27616/58608 [=============>................] - ETA: 3:29 - loss: 2.3959
27632/58608 [=============>................] - ETA: 3:29 - loss: 2.3960
27648/58608 [=============>................] - ETA: 3:29 - loss: 2.3960
27664/58608 [=============>................] - ETA: 3:29 - loss: 2.3961
27680/58608 [=============>................] - ETA: 3:29 - loss: 2.3961
27696/58608 [=============>................] - ETA: 3:29 - loss: 2.3961
27712/58608 [=============>................] - ETA: 3:29 - loss: 2.3958
27728/58608 [=============>................] - ETA: 3:29 - loss: 2.3960
27744/58608 [=============>................] - ETA: 3:29 - loss: 2.3957
27760/58608 [=============>................] - ETA: 3:29 - loss: 2.3955
27776/58608 [=============>................] - ETA: 3:28 - loss: 2.3958
27792/58608 [=============>................] - ETA: 3:28 - loss: 2.3956
27808/58608 [=============>................] - ETA: 3:28 - loss: 2.3956
27824/58608 [=============>................] - ETA: 3:28 - loss: 2.3958
27840/58608 [=============>................] - ETA: 3:28 - loss: 2.3957
27856/58608 [=============>................] - ETA: 3:28 - loss: 2.3957
27872/58608 [=============>................] - ETA: 3:28 - loss: 2.3960
27888/58608 [=============>................] - ETA: 3:28 - loss: 2.3956
27904/58608 [=============>................] - ETA: 3:28 - loss: 2.3957
27920/58608 [=============>................] - ETA: 3:27 - loss: 2.3955
27936/58608 [=============>................] - ETA: 3:27 - loss: 2.3959
27952/58608 [=============>................] - ETA: 3:27 - loss: 2.3960
27968/58608 [=============>................] - ETA: 3:27 - loss: 2.3962
27984/58608 [=============>................] - ETA: 3:27 - loss: 2.3964
28000/58608 [=============>................] - ETA: 3:27 - loss: 2.3963
28016/58608 [=============>................] - ETA: 3:27 - loss: 2.3965
28032/58608 [=============>................] - ETA: 3:27 - loss: 2.3967
28048/58608 [=============>................] - ETA: 3:27 - loss: 2.3964
28064/58608 [=============>................] - ETA: 3:26 - loss: 2.3966
28080/58608 [=============>................] - ETA: 3:26 - loss: 2.3965
28096/58608 [=============>................] - ETA: 3:26 - loss: 2.3966
28112/58608 [=============>................] - ETA: 3:26 - loss: 2.3962
28128/58608 [=============>................] - ETA: 3:26 - loss: 2.3960
28144/58608 [=============>................] - ETA: 3:26 - loss: 2.3961
28160/58608 [=============>................] - ETA: 3:26 - loss: 2.3960
28176/58608 [=============>................] - ETA: 3:26 - loss: 2.3964
28192/58608 [=============>................] - ETA: 3:26 - loss: 2.3960
28208/58608 [=============>................] - ETA: 3:25 - loss: 2.3960
28224/58608 [=============>................] - ETA: 3:25 - loss: 2.3963
28240/58608 [=============>................] - ETA: 3:25 - loss: 2.3963
28256/58608 [=============>................] - ETA: 3:25 - loss: 2.3961
28272/58608 [=============>................] - ETA: 3:25 - loss: 2.3961
28288/58608 [=============>................] - ETA: 3:25 - loss: 2.3959
28304/58608 [=============>................] - ETA: 3:25 - loss: 2.3959
28320/58608 [=============>................] - ETA: 3:25 - loss: 2.3957
28336/58608 [=============>................] - ETA: 3:25 - loss: 2.3957
28352/58608 [=============>................] - ETA: 3:24 - loss: 2.3952
28368/58608 [=============>................] - ETA: 3:24 - loss: 2.3950
28384/58608 [=============>................] - ETA: 3:24 - loss: 2.3949
28400/58608 [=============>................] - ETA: 3:24 - loss: 2.3949
28416/58608 [=============>................] - ETA: 3:24 - loss: 2.3953
28432/58608 [=============>................] - ETA: 3:24 - loss: 2.3954
28448/58608 [=============>................] - ETA: 3:24 - loss: 2.3952
28464/58608 [=============>................] - ETA: 3:24 - loss: 2.3951
28480/58608 [=============>................] - ETA: 3:24 - loss: 2.3951
28496/58608 [=============>................] - ETA: 3:24 - loss: 2.3950
28512/58608 [=============>................] - ETA: 3:23 - loss: 2.3947
28528/58608 [=============>................] - ETA: 3:23 - loss: 2.3948
28544/58608 [=============>................] - ETA: 3:23 - loss: 2.3947
28560/58608 [=============>................] - ETA: 3:23 - loss: 2.3951
28576/58608 [=============>................] - ETA: 3:23 - loss: 2.3950
28592/58608 [=============>................] - ETA: 3:23 - loss: 2.3949
28608/58608 [=============>................] - ETA: 3:23 - loss: 2.3947
28624/58608 [=============>................] - ETA: 3:23 - loss: 2.3947
28640/58608 [=============>................] - ETA: 3:23 - loss: 2.3942
28656/58608 [=============>................] - ETA: 3:22 - loss: 2.3943
28672/58608 [=============>................] - ETA: 3:22 - loss: 2.3949
28688/58608 [=============>................] - ETA: 3:22 - loss: 2.3948
28704/58608 [=============>................] - ETA: 3:22 - loss: 2.3949
28720/58608 [=============>................] - ETA: 3:22 - loss: 2.3947
28736/58608 [=============>................] - ETA: 3:22 - loss: 2.3949
28752/58608 [=============>................] - ETA: 3:22 - loss: 2.3949
28768/58608 [=============>................] - ETA: 3:22 - loss: 2.3950
28784/58608 [=============>................] - ETA: 3:22 - loss: 2.3953
28800/58608 [=============>................] - ETA: 3:21 - loss: 2.3953
28816/58608 [=============>................] - ETA: 3:21 - loss: 2.3951
28832/58608 [=============>................] - ETA: 3:21 - loss: 2.3948
28848/58608 [=============>................] - ETA: 3:21 - loss: 2.3945
28864/58608 [=============>................] - ETA: 3:21 - loss: 2.3947
28880/58608 [=============>................] - ETA: 3:21 - loss: 2.3949
28896/58608 [=============>................] - ETA: 3:21 - loss: 2.3950
28912/58608 [=============>................] - ETA: 3:21 - loss: 2.3949
28928/58608 [=============>................] - ETA: 3:21 - loss: 2.3948
28944/58608 [=============>................] - ETA: 3:21 - loss: 2.3949
28960/58608 [=============>................] - ETA: 3:20 - loss: 2.3948
28976/58608 [=============>................] - ETA: 3:20 - loss: 2.3953
28992/58608 [=============>................] - ETA: 3:20 - loss: 2.3953
29008/58608 [=============>................] - ETA: 3:20 - loss: 2.3953
29024/58608 [=============>................] - ETA: 3:20 - loss: 2.3951
29040/58608 [=============>................] - ETA: 3:20 - loss: 2.3952
29056/58608 [=============>................] - ETA: 3:20 - loss: 2.3951
29072/58608 [=============>................] - ETA: 3:20 - loss: 2.3952
29088/58608 [=============>................] - ETA: 3:20 - loss: 2.3951
29104/58608 [=============>................] - ETA: 3:19 - loss: 2.3948
29120/58608 [=============>................] - ETA: 3:19 - loss: 2.3948
29136/58608 [=============>................] - ETA: 3:19 - loss: 2.3948
29152/58608 [=============>................] - ETA: 3:19 - loss: 2.3949
29168/58608 [=============>................] - ETA: 3:19 - loss: 2.3950
29184/58608 [=============>................] - ETA: 3:19 - loss: 2.3952
29200/58608 [=============>................] - ETA: 3:19 - loss: 2.3952
29216/58608 [=============>................] - ETA: 3:19 - loss: 2.3951
29232/58608 [=============>................] - ETA: 3:19 - loss: 2.3951
29248/58608 [=============>................] - ETA: 3:18 - loss: 2.3952
29264/58608 [=============>................] - ETA: 3:18 - loss: 2.3953
29280/58608 [=============>................] - ETA: 3:18 - loss: 2.3952
29296/58608 [=============>................] - ETA: 3:18 - loss: 2.3948
29312/58608 [==============>...............] - ETA: 3:18 - loss: 2.3951
29328/58608 [==============>...............] - ETA: 3:18 - loss: 2.3947
29344/58608 [==============>...............] - ETA: 3:18 - loss: 2.3950
29360/58608 [==============>...............] - ETA: 3:18 - loss: 2.3953
29376/58608 [==============>...............] - ETA: 3:18 - loss: 2.3955
29392/58608 [==============>...............] - ETA: 3:17 - loss: 2.3957
29408/58608 [==============>...............] - ETA: 3:17 - loss: 2.3954
29424/58608 [==============>...............] - ETA: 3:17 - loss: 2.3954
29440/58608 [==============>...............] - ETA: 3:17 - loss: 2.3952
29456/58608 [==============>...............] - ETA: 3:17 - loss: 2.3951
29472/58608 [==============>...............] - ETA: 3:17 - loss: 2.3949
29488/58608 [==============>...............] - ETA: 3:17 - loss: 2.3948
29504/58608 [==============>...............] - ETA: 3:17 - loss: 2.3951
29520/58608 [==============>...............] - ETA: 3:17 - loss: 2.3951
29536/58608 [==============>...............] - ETA: 3:17 - loss: 2.3950
29552/58608 [==============>...............] - ETA: 3:16 - loss: 2.3952
29568/58608 [==============>...............] - ETA: 3:16 - loss: 2.3954
29584/58608 [==============>...............] - ETA: 3:16 - loss: 2.3954
29600/58608 [==============>...............] - ETA: 3:16 - loss: 2.3952
29616/58608 [==============>...............] - ETA: 3:16 - loss: 2.3952
29632/58608 [==============>...............] - ETA: 3:16 - loss: 2.3955
29648/58608 [==============>...............] - ETA: 3:16 - loss: 2.3958
29664/58608 [==============>...............] - ETA: 3:16 - loss: 2.3956
29680/58608 [==============>...............] - ETA: 3:16 - loss: 2.3952
29696/58608 [==============>...............] - ETA: 3:15 - loss: 2.3951
29712/58608 [==============>...............] - ETA: 3:15 - loss: 2.3950
29728/58608 [==============>...............] - ETA: 3:15 - loss: 2.3949
29744/58608 [==============>...............] - ETA: 3:15 - loss: 2.3950
29760/58608 [==============>...............] - ETA: 3:15 - loss: 2.3949
29776/58608 [==============>...............] - ETA: 3:15 - loss: 2.3951
29792/58608 [==============>...............] - ETA: 3:15 - loss: 2.3955
29808/58608 [==============>...............] - ETA: 3:15 - loss: 2.3953
29824/58608 [==============>...............] - ETA: 3:15 - loss: 2.3954
29840/58608 [==============>...............] - ETA: 3:14 - loss: 2.3954
29856/58608 [==============>...............] - ETA: 3:14 - loss: 2.3954
29872/58608 [==============>...............] - ETA: 3:14 - loss: 2.3954
29888/58608 [==============>...............] - ETA: 3:14 - loss: 2.3956
29904/58608 [==============>...............] - ETA: 3:14 - loss: 2.3955
29920/58608 [==============>...............] - ETA: 3:14 - loss: 2.3958
29936/58608 [==============>...............] - ETA: 3:14 - loss: 2.3960
29952/58608 [==============>...............] - ETA: 3:14 - loss: 2.3959
29968/58608 [==============>...............] - ETA: 3:14 - loss: 2.3958
29984/58608 [==============>...............] - ETA: 3:13 - loss: 2.3958
30000/58608 [==============>...............] - ETA: 3:13 - loss: 2.3956
30016/58608 [==============>...............] - ETA: 3:13 - loss: 2.3954
30032/58608 [==============>...............] - ETA: 3:13 - loss: 2.3954
30048/58608 [==============>...............] - ETA: 3:13 - loss: 2.3956
30064/58608 [==============>...............] - ETA: 3:13 - loss: 2.3960
30080/58608 [==============>...............] - ETA: 3:13 - loss: 2.3957
30096/58608 [==============>...............] - ETA: 3:13 - loss: 2.3957
30112/58608 [==============>...............] - ETA: 3:13 - loss: 2.3955
30128/58608 [==============>...............] - ETA: 3:13 - loss: 2.3956
30144/58608 [==============>...............] - ETA: 3:12 - loss: 2.3956
30160/58608 [==============>...............] - ETA: 3:12 - loss: 2.3955
30176/58608 [==============>...............] - ETA: 3:12 - loss: 2.3952
30192/58608 [==============>...............] - ETA: 3:12 - loss: 2.3953
30208/58608 [==============>...............] - ETA: 3:12 - loss: 2.3954
30224/58608 [==============>...............] - ETA: 3:12 - loss: 2.3958
30240/58608 [==============>...............] - ETA: 3:12 - loss: 2.3956
30256/58608 [==============>...............] - ETA: 3:12 - loss: 2.3956
30272/58608 [==============>...............] - ETA: 3:12 - loss: 2.3957
30288/58608 [==============>...............] - ETA: 3:11 - loss: 2.3955
30304/58608 [==============>...............] - ETA: 3:11 - loss: 2.3954
30320/58608 [==============>...............] - ETA: 3:11 - loss: 2.3956
30336/58608 [==============>...............] - ETA: 3:11 - loss: 2.3951
30352/58608 [==============>...............] - ETA: 3:11 - loss: 2.3950
30368/58608 [==============>...............] - ETA: 3:11 - loss: 2.3952
30384/58608 [==============>...............] - ETA: 3:11 - loss: 2.3950
30400/58608 [==============>...............] - ETA: 3:11 - loss: 2.3951
30416/58608 [==============>...............] - ETA: 3:11 - loss: 2.3953
30432/58608 [==============>...............] - ETA: 3:10 - loss: 2.3955
30448/58608 [==============>...............] - ETA: 3:10 - loss: 2.3954
30464/58608 [==============>...............] - ETA: 3:10 - loss: 2.3954
30480/58608 [==============>...............] - ETA: 3:10 - loss: 2.3954
30496/58608 [==============>...............] - ETA: 3:10 - loss: 2.3955
30512/58608 [==============>...............] - ETA: 3:10 - loss: 2.3955
30528/58608 [==============>...............] - ETA: 3:10 - loss: 2.3956
30544/58608 [==============>...............] - ETA: 3:10 - loss: 2.3953
30560/58608 [==============>...............] - ETA: 3:10 - loss: 2.3952
30576/58608 [==============>...............] - ETA: 3:09 - loss: 2.3953
30592/58608 [==============>...............] - ETA: 3:09 - loss: 2.3954
30608/58608 [==============>...............] - ETA: 3:09 - loss: 2.3952
30624/58608 [==============>...............] - ETA: 3:09 - loss: 2.3952
30640/58608 [==============>...............] - ETA: 3:09 - loss: 2.3953
30656/58608 [==============>...............] - ETA: 3:09 - loss: 2.3956
30672/58608 [==============>...............] - ETA: 3:09 - loss: 2.3958
30688/58608 [==============>...............] - ETA: 3:09 - loss: 2.3955
30704/58608 [==============>...............] - ETA: 3:09 - loss: 2.3956
30720/58608 [==============>...............] - ETA: 3:09 - loss: 2.3953
30736/58608 [==============>...............] - ETA: 3:08 - loss: 2.3955
30752/58608 [==============>...............] - ETA: 3:08 - loss: 2.3956
30768/58608 [==============>...............] - ETA: 3:08 - loss: 2.3956
30784/58608 [==============>...............] - ETA: 3:08 - loss: 2.3953
30800/58608 [==============>...............] - ETA: 3:08 - loss: 2.3952
30816/58608 [==============>...............] - ETA: 3:08 - loss: 2.3957
30832/58608 [==============>...............] - ETA: 3:08 - loss: 2.3957
30848/58608 [==============>...............] - ETA: 3:08 - loss: 2.3958
30864/58608 [==============>...............] - ETA: 3:08 - loss: 2.3961
30880/58608 [==============>...............] - ETA: 3:07 - loss: 2.3963
30896/58608 [==============>...............] - ETA: 3:07 - loss: 2.3962
30912/58608 [==============>...............] - ETA: 3:07 - loss: 2.3962
30928/58608 [==============>...............] - ETA: 3:07 - loss: 2.3964
30944/58608 [==============>...............] - ETA: 3:07 - loss: 2.3964
30960/58608 [==============>...............] - ETA: 3:07 - loss: 2.3963
30976/58608 [==============>...............] - ETA: 3:07 - loss: 2.3963
30992/58608 [==============>...............] - ETA: 3:07 - loss: 2.3963
31008/58608 [==============>...............] - ETA: 3:07 - loss: 2.3960
31024/58608 [==============>...............] - ETA: 3:06 - loss: 2.3958
31040/58608 [==============>...............] - ETA: 3:06 - loss: 2.3956
31056/58608 [==============>...............] - ETA: 3:06 - loss: 2.3953
31072/58608 [==============>...............] - ETA: 3:06 - loss: 2.3952
31088/58608 [==============>...............] - ETA: 3:06 - loss: 2.3950
31104/58608 [==============>...............] - ETA: 3:06 - loss: 2.3950
31120/58608 [==============>...............] - ETA: 3:06 - loss: 2.3950
31136/58608 [==============>...............] - ETA: 3:06 - loss: 2.3951
31152/58608 [==============>...............] - ETA: 3:06 - loss: 2.3954
31168/58608 [==============>...............] - ETA: 3:06 - loss: 2.3953
31184/58608 [==============>...............] - ETA: 3:05 - loss: 2.3956
31200/58608 [==============>...............] - ETA: 3:05 - loss: 2.3955
31216/58608 [==============>...............] - ETA: 3:05 - loss: 2.3955
31232/58608 [==============>...............] - ETA: 3:05 - loss: 2.3955
31248/58608 [==============>...............] - ETA: 3:05 - loss: 2.3957
31264/58608 [===============>..............] - ETA: 3:05 - loss: 2.3960
31280/58608 [===============>..............] - ETA: 3:05 - loss: 2.3961
31296/58608 [===============>..............] - ETA: 3:05 - loss: 2.3964
31312/58608 [===============>..............] - ETA: 3:05 - loss: 2.3963
31328/58608 [===============>..............] - ETA: 3:05 - loss: 2.3959
31344/58608 [===============>..............] - ETA: 3:04 - loss: 2.3959
31360/58608 [===============>..............] - ETA: 3:04 - loss: 2.3957
31376/58608 [===============>..............] - ETA: 3:04 - loss: 2.3958
31392/58608 [===============>..............] - ETA: 3:04 - loss: 2.3961
31408/58608 [===============>..............] - ETA: 3:04 - loss: 2.3962
31424/58608 [===============>..............] - ETA: 3:04 - loss: 2.3961
31440/58608 [===============>..............] - ETA: 3:04 - loss: 2.3959
31456/58608 [===============>..............] - ETA: 3:04 - loss: 2.3958
31472/58608 [===============>..............] - ETA: 3:04 - loss: 2.3959
31488/58608 [===============>..............] - ETA: 3:03 - loss: 2.3960
31504/58608 [===============>..............] - ETA: 3:03 - loss: 2.3959
31520/58608 [===============>..............] - ETA: 3:03 - loss: 2.3955
31536/58608 [===============>..............] - ETA: 3:03 - loss: 2.3952
31552/58608 [===============>..............] - ETA: 3:03 - loss: 2.3951
31568/58608 [===============>..............] - ETA: 3:03 - loss: 2.3949
31584/58608 [===============>..............] - ETA: 3:03 - loss: 2.3949
31600/58608 [===============>..............] - ETA: 3:03 - loss: 2.3949
31616/58608 [===============>..............] - ETA: 3:03 - loss: 2.3947
31632/58608 [===============>..............] - ETA: 3:03 - loss: 2.3947
31648/58608 [===============>..............] - ETA: 3:02 - loss: 2.3943
31664/58608 [===============>..............] - ETA: 3:02 - loss: 2.3946
31680/58608 [===============>..............] - ETA: 3:02 - loss: 2.3945
31696/58608 [===============>..............] - ETA: 3:02 - loss: 2.3945
31712/58608 [===============>..............] - ETA: 3:02 - loss: 2.3945
31728/58608 [===============>..............] - ETA: 3:02 - loss: 2.3942
31744/58608 [===============>..............] - ETA: 3:02 - loss: 2.3944
31760/58608 [===============>..............] - ETA: 3:02 - loss: 2.3945
31776/58608 [===============>..............] - ETA: 3:02 - loss: 2.3945
31792/58608 [===============>..............] - ETA: 3:01 - loss: 2.3946
31808/58608 [===============>..............] - ETA: 3:01 - loss: 2.3946
31824/58608 [===============>..............] - ETA: 3:01 - loss: 2.3949
31840/58608 [===============>..............] - ETA: 3:01 - loss: 2.3947
31856/58608 [===============>..............] - ETA: 3:01 - loss: 2.3948
31872/58608 [===============>..............] - ETA: 3:01 - loss: 2.3949
31888/58608 [===============>..............] - ETA: 3:01 - loss: 2.3950
31904/58608 [===============>..............] - ETA: 3:01 - loss: 2.3948
31920/58608 [===============>..............] - ETA: 3:01 - loss: 2.3951
31936/58608 [===============>..............] - ETA: 3:00 - loss: 2.3952
31952/58608 [===============>..............] - ETA: 3:00 - loss: 2.3951
31968/58608 [===============>..............] - ETA: 3:00 - loss: 2.3951
31984/58608 [===============>..............] - ETA: 3:00 - loss: 2.3950
32000/58608 [===============>..............] - ETA: 3:00 - loss: 2.3948
32016/58608 [===============>..............] - ETA: 3:00 - loss: 2.3948
32032/58608 [===============>..............] - ETA: 3:00 - loss: 2.3946
32048/58608 [===============>..............] - ETA: 3:00 - loss: 2.3948
32064/58608 [===============>..............] - ETA: 3:00 - loss: 2.3944
32080/58608 [===============>..............] - ETA: 2:59 - loss: 2.3945
32096/58608 [===============>..............] - ETA: 2:59 - loss: 2.3947
32112/58608 [===============>..............] - ETA: 2:59 - loss: 2.3948
32128/58608 [===============>..............] - ETA: 2:59 - loss: 2.3952
32144/58608 [===============>..............] - ETA: 2:59 - loss: 2.3958
32160/58608 [===============>..............] - ETA: 2:59 - loss: 2.3957
32176/58608 [===============>..............] - ETA: 2:59 - loss: 2.3956
32192/58608 [===============>..............] - ETA: 2:59 - loss: 2.3956
32208/58608 [===============>..............] - ETA: 2:59 - loss: 2.3962
32224/58608 [===============>..............] - ETA: 2:58 - loss: 2.3961
32240/58608 [===============>..............] - ETA: 2:58 - loss: 2.3962
32256/58608 [===============>..............] - ETA: 2:58 - loss: 2.3962
32272/58608 [===============>..............] - ETA: 2:58 - loss: 2.3960
32288/58608 [===============>..............] - ETA: 2:58 - loss: 2.3959
32304/58608 [===============>..............] - ETA: 2:58 - loss: 2.3959
32320/58608 [===============>..............] - ETA: 2:58 - loss: 2.3961
32336/58608 [===============>..............] - ETA: 2:58 - loss: 2.3959
32352/58608 [===============>..............] - ETA: 2:58 - loss: 2.3962
32368/58608 [===============>..............] - ETA: 2:58 - loss: 2.3964
32384/58608 [===============>..............] - ETA: 2:57 - loss: 2.3960
32400/58608 [===============>..............] - ETA: 2:57 - loss: 2.3961
32416/58608 [===============>..............] - ETA: 2:57 - loss: 2.3959
32432/58608 [===============>..............] - ETA: 2:57 - loss: 2.3959
32448/58608 [===============>..............] - ETA: 2:57 - loss: 2.3959
32464/58608 [===============>..............] - ETA: 2:57 - loss: 2.3960
32480/58608 [===============>..............] - ETA: 2:57 - loss: 2.3956
32496/58608 [===============>..............] - ETA: 2:57 - loss: 2.3956
32512/58608 [===============>..............] - ETA: 2:57 - loss: 2.3955
32528/58608 [===============>..............] - ETA: 2:56 - loss: 2.3954
32544/58608 [===============>..............] - ETA: 2:56 - loss: 2.3953
32560/58608 [===============>..............] - ETA: 2:56 - loss: 2.3952
32576/58608 [===============>..............] - ETA: 2:56 - loss: 2.3951
32592/58608 [===============>..............] - ETA: 2:56 - loss: 2.3950
32608/58608 [===============>..............] - ETA: 2:56 - loss: 2.3948
32624/58608 [===============>..............] - ETA: 2:56 - loss: 2.3949
32640/58608 [===============>..............] - ETA: 2:56 - loss: 2.3951
32656/58608 [===============>..............] - ETA: 2:56 - loss: 2.3948
32672/58608 [===============>..............] - ETA: 2:55 - loss: 2.3950
32688/58608 [===============>..............] - ETA: 2:55 - loss: 2.3950
32704/58608 [===============>..............] - ETA: 2:55 - loss: 2.3951
32720/58608 [===============>..............] - ETA: 2:55 - loss: 2.3949
32736/58608 [===============>..............] - ETA: 2:55 - loss: 2.3948
32752/58608 [===============>..............] - ETA: 2:55 - loss: 2.3946
32768/58608 [===============>..............] - ETA: 2:55 - loss: 2.3946
32784/58608 [===============>..............] - ETA: 2:55 - loss: 2.3946
32800/58608 [===============>..............] - ETA: 2:55 - loss: 2.3946
32816/58608 [===============>..............] - ETA: 2:54 - loss: 2.3944
32832/58608 [===============>..............] - ETA: 2:54 - loss: 2.3941
32848/58608 [===============>..............] - ETA: 2:54 - loss: 2.3939
32864/58608 [===============>..............] - ETA: 2:54 - loss: 2.3938
32880/58608 [===============>..............] - ETA: 2:54 - loss: 2.3939
32896/58608 [===============>..............] - ETA: 2:54 - loss: 2.3944
32912/58608 [===============>..............] - ETA: 2:54 - loss: 2.3948
32928/58608 [===============>..............] - ETA: 2:54 - loss: 2.3947
32944/58608 [===============>..............] - ETA: 2:54 - loss: 2.3949
32960/58608 [===============>..............] - ETA: 2:53 - loss: 2.3948
32976/58608 [===============>..............] - ETA: 2:53 - loss: 2.3947
32992/58608 [===============>..............] - ETA: 2:53 - loss: 2.3944
33008/58608 [===============>..............] - ETA: 2:53 - loss: 2.3943
33024/58608 [===============>..............] - ETA: 2:53 - loss: 2.3944
33040/58608 [===============>..............] - ETA: 2:53 - loss: 2.3944
33056/58608 [===============>..............] - ETA: 2:53 - loss: 2.3946
33072/58608 [===============>..............] - ETA: 2:53 - loss: 2.3944
33088/58608 [===============>..............] - ETA: 2:53 - loss: 2.3944
33104/58608 [===============>..............] - ETA: 2:52 - loss: 2.3945
33120/58608 [===============>..............] - ETA: 2:52 - loss: 2.3944
33136/58608 [===============>..............] - ETA: 2:52 - loss: 2.3946
33152/58608 [===============>..............] - ETA: 2:52 - loss: 2.3946
33168/58608 [===============>..............] - ETA: 2:52 - loss: 2.3945
33184/58608 [===============>..............] - ETA: 2:52 - loss: 2.3946
33200/58608 [===============>..............] - ETA: 2:52 - loss: 2.3948
33216/58608 [================>.............] - ETA: 2:52 - loss: 2.3946
33232/58608 [================>.............] - ETA: 2:52 - loss: 2.3946
33248/58608 [================>.............] - ETA: 2:52 - loss: 2.3944
33264/58608 [================>.............] - ETA: 2:51 - loss: 2.3947
33280/58608 [================>.............] - ETA: 2:51 - loss: 2.3944
33296/58608 [================>.............] - ETA: 2:51 - loss: 2.3944
